Title;S3 Video URL;S3 Match File;S3 Match Score;Image de couverture;Muscle cible;Position de depart;Mouvement;Thème;serie;Contre-indication
Gainage planche avec tape sur le côté;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/abdos/64.+Gainage+planche+avec+mains+sur+ballon+H.mp4;groupes-musculaires/abdos/64. Gainage planche avec mains sur ballon H.mp4;0.7632;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/64.+Gainage+planche+avec+mains+sur+ballon+H-thumb.jpg";Transverse, épaule.;"Coude et épaule alignés en appuie sur les avant-bras et les pieds.

Tête dans le prolongement de la colonne.

Courbe lombaire neutre.";"Maintenir le bassin statique puis ouvrir le pied sur le côté et revenir dans l’axe de la hanche.

Repartir avec l’autre jambe de l’autre côté.

Tenir les abdominaux. Inspirer avec le nez et expirer avec la bouche.";Abdominaux;3x 15 à 20 répétitions;dos
;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/biceps/6.+Biceps+a%CC%80+genoux+en+appui+sur+le+ballon+%2B+halte%CC%80re.mp4;groupes-musculaires/biceps/6. Biceps à genoux en appui sur le ballon + haltère.mp4;0;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/6.+Biceps+a%CC%80+genoux+en+appui+sur+le+ballon+%2B+halte%CC%80re-thumb.jpg";;;;;;
Elévation latérale en position de fente + haltère;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/programmes-predefinis/pectoraux/15.+Butterfly+position+de+fente+%2B+poulies+hautes.mp4;programmes-predefinis/pectoraux/15. Butterfly position de fente + poulies hautes.mp4;0.6292;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/15.+Butterfly+position+de+fente+%2B+poulies+hautes-thumb.jpg";épaules, abdominaux.;"En appui sur la jambe avant, le genou légèrement fléchit. L’autre jambe est en arrière.

Les bras tendus vers l’avant et sous le bassin.

Les poignets dirigés vers l’intérieur.";"Monter les deux bras sur le côté et amener les mains à hauteur des épaules et pas plus !

Revenir lentement en maintenant les bras tendus sans bloquer les coudes, en position de départ.

Tenir les abdominaux.";Elévation;3x15 répétitions;épaule
Elévation latérale en position de fente + élastique;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/programmes-predefinis/pectoraux/2.+DV+position+de+fente+%2B+e%CC%81latique+.mp4;programmes-predefinis/pectoraux/2. DV position de fente + élatique .mp4;0.7179;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/2.+DV+position+de+fente+%2B+e%CC%81latique+-thumb.jpg";épaules, abdominaux.;"En appui sur la jambe avant, le genou légèrement fléchit. L’autre jambe est en arrière.

Les bras tendus sur le côté, le long du corps.

Les poignets dirigés vers l’intérieur.";"Tirer l’élastique sur le côté et amener les mains à hauteur des épaules et pas plus !

Revenir lentement en maintenant les bras tendus sans bloquer les coudes, en position de départ.

Tenir les abdominaux.";Élévation frontale et latérale;3x12 répétitions;problème d’épaule
Planche au sol + monter sur main.;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/abdos/50.+Gainage+planche+%2B+remonter+sur+les+mains+H.mp4;groupes-musculaires/abdos/50. Gainage planche + remonter sur les mains H.mp4;0.6479;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/50.+Gainage+planche+%2B+remonter+sur+les+mains+H-thumb.jpg";Transverse, épaule.;"Coude et épaule alignés en appuie sur les pieds.

Tête dans le prolongement de la colonne.

Courbe lombaire neutre.";"Maintenir la position en contractant un peu les abdominaux.

Venir en appui sur les mains l’une après l’autre.

Revenir sur les avant-bras.

Maintenir le bassin statique et à la même hauteur durant l’exercice.

Inspirer avec le nez et expirer avec la bouche.";Gainage;2x 12 à 15 répétitions;problème cardio vasculaire
Fente sauté mains à la taille niveau 1;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/cardio/1.+Fente+saute%CC%81+main+a%CC%80+la+taille.mp4;groupes-musculaires/cardio/1. Fente sauté main à la taille.mp4;0.8485;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/1.+Fente+saute%CC%81+main+a%CC%80+la+taille-thumb.jpg";Fessier, cuisse, ischio, mollet.;Pieds joins à la largeur des hanches et les mains à la taille.;"Sauté tout en fléchissant le genou de la jambe avant et arrière.

Maintenir le genou avant sous la cheville et l’arrière cuisse parallèlement au sol.

Remonter en sautant avec force et en même temps amener la jambe arrière devant en maintenant l’axe genou-cheville.

Inspirer sur la descente et tenir les abdominaux.";;3x30 secondes;problème genoux et cardio-vasculaire
Leg extension;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/programmes-predefinis/machine/8.+Cuisse+leg+extension+.mp4;programmes-predefinis/machine/8. Cuisse leg extension .mp4;0.7879;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/8.+Cuisse+leg+extension+-thumb.jpg";cuisse;"Assis, le dos contre le siège.

Les genoux entourent le bord du siège.

Le rouleau est placé sur le coup du pied.";"Tendre les 2 jambes en maintenant les genoux souples.

Revenir en position de départ plus lentement.";Cuisse et arrière cuisse;3x 12 répétitions;aucune
Cuisse debout + flexion du genou;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/streching/14.+Cuisse+debout+%2B+fe%CC%81xion+du+genou.mp4;groupes-musculaires/streching/14. Cuisse debout + féxion du genou.mp4;0.9831;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/14.+Cuisse+debout+%2B+fe%CC%81xion+du+genou-thumb.jpg";Cuisse;Debout en appui sur une jambe sans bloquer le genou.;"Fléchir le genou et le tenir si possible avec la main.

Pousser les hanches vers le plafond et basculer le bassin.

Gonfler le ventre à chaque inspiration et vider l’air des poumons à chaque expiration.

Faire la même chose avec l’autre côté.";Cuisse;Maintenir 1 minute et plus.;aucune
Flament au sol;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/fessiers-jambes/80.+Flament+au+sol.mp4;groupes-musculaires/fessiers-jambes/80. Flament au sol.mp4;1;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/80.+Flament+au+sol-thumb.jpg";Muscles collatéraux des cheville, genoux, hanches.;"Debout en appui sur un pied avec le genou légèrement fléchit.

Abdominaux contractés.";Tenir l’équilibre le plus longtemps possible.;Jambe;3x30 à 60 répétitions;aucune
Biceps debout + élastique;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/biceps/2+Biceps+debout+%2B+e%CC%81lastique.mp4;groupes-musculaires/biceps/2 Biceps debout + élastique.mp4;1;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/2+Biceps+debout+%2B+e%CC%81lastique-thumb.jpg";Biceps, épaules, abdominaux.;"Debout en appui sur une jambe avec le genou légèrement fléchit. L’autre jambe en arrière.

Les bras légèrement tendus devant le corps et les coudes souples.

La courbe lombaire neutre.";"Tirer l’élastique en fléchissant les coudes.

Puis tendre les bras, en maintenant les coudes près de la taille, pour revenir en position de

départ.

Tenir les abdominaux.";Biceps;3x 12 répétitions;épicondylite (coude)
;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/biceps/6.+Biceps+a%CC%80+genoux+en+appui+sur+le+ballon+%2B+halte%CC%80re.mp4;groupes-musculaires/biceps/6. Biceps à genoux en appui sur le ballon + haltère.mp4;0;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/6.+Biceps+a%CC%80+genoux+en+appui+sur+le+ballon+%2B+halte%CC%80re-thumb.jpg";;;;;;
Elévation frontale position de fente + haltère;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/programmes-predefinis/pectoraux/2.+DV+position+de+fente+%2B+e%CC%81latique+.mp4;programmes-predefinis/pectoraux/2. DV position de fente + élatique .mp4;0.6301;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/2.+DV+position+de+fente+%2B+e%CC%81latique+-thumb.jpg";épaules, abdominaux.;"En appui sur la jambe avant, le genou légèrement fléchit.

La jambe de derrière est fléchie et l’appui sur les pointes des pieds.

Les bras tendus vers le bas, le long du corps.

Courbe lombaire neutre.";"Monter les deux bras sans bloquer les coudes à hauteur des épaules.

Revenir en retenant la descente tout en gardant les bras tendus.

Tenir les abdominaux.";Elévation;3x15 répétitions;épaule
Gainage oblique twister coucher sur ballon sans haltère;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/abdos/39.+Gainage+oblique+twister+coucher+sur+le+ballon+sans+halte%CC%80re+F.mp4;groupes-musculaires/abdos/39. Gainage oblique twister coucher sur le ballon sans haltère F.mp4;0.9565;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/39.+Gainage+oblique+twister+coucher+sur+le+ballon+sans+halte%CC%80re+F-thumb.jpg";Obliques et épaules.;"Tourner sur le côté tout en poussant l’épaule dans le ballon.

Revenir les deux épaules en appuie sur le ballon et les bras tendus au-dessous de la poitrine.

Contracter un peu les abdominaux.

Inspirer avec le nez et expirer avec la bouche.";"Tourner sur le côté tout en poussant l’épaule dans le ballon.

Revenir les deux épaules en appuie sur le ballon et les bras tendus au-dessous de la poitrine.

Contracter un peu les abdominaux.

Inspirer avec le nez et expirer avec la bouche.";Gainage, Oblique;3x 20 répétitions;aucune
Tirage poitrine debout position de squat + corde;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/dos/13.Tirage+poitrine+debout+position+de+squat+%2B+corde.mp4;groupes-musculaires/dos/13.Tirage poitrine debout position de squat + corde.mp4;1;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/13.Tirage+poitrine+debout+position+de+squat+%2B+corde-thumb.jpg";Grand dorsal, biceps.;"Debout, pieds largeur des épaules et les genoux légèrement fléchis.

Main à l’extrémité de la corde.";"Tirer les coudes vers l’arrière et resserrer les omoplates.

Les mains longent la poitrine.

Revenir lentement sans bloquer les coudes.

Tenir les abdominaux.";Tirage;3X15 répétitions;aucune
Fente pied avant sur disque + pied arrière banc + haltère;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/fessiers-jambes/17.+Fente+pied+avant+disque+%2B+pied+arrie%CC%80re+banc+%2B+Halte%CC%80re+H.mp4;groupes-musculaires/fessiers-jambes/17. Fente pied avant disque + pied arrière banc + Haltère H.mp4;0.9423;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/17.+Fente+pied+avant+disque+%2B+pied+arrie%CC%80re+banc+%2B+Halte%CC%80re+H-thumb.jpg";Fessier, cuisse, ischio, mollet, cheville.;"Pied avant au centre du disque et pied arrière sur le banc.

Aligner le genou de la jambe avant sous la cheville.

Le genou de la jambe arrière est fléchit et la jambe relâchée.

Haltère aux mains.";"Transférer le poids du corps sur la jambe avant.

Descendre en poussant légèrement le fessier vers l’arrière.

Amener l’arrière cuisse de la jambe avant parallèlement au sol au maximun.

Remonter sans bloquer le genou et en maintenant l’axe genou-cheville.

Inspirer sur la descente et tenir les abdominaux.";Fente;3x15 répétitions;genoux
Jump sur le step;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/cardio/23.+Jump+sur+le+step.mp4;groupes-musculaires/cardio/23. Jump sur le step.mp4;1;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/23.+Jump+sur+le+step-thumb.jpg";Fessier, cuisse, ischio, mollet.;Debout, les pieds largeur des épaules ou un peu plus;"Se propulser avec force pour décoller du sol jambe tendu.

S’assoir en poussant le fessier en arrière et amener l’arrière cuisse parallèlement au sol.

Le dos s’incline à 45° vers l’avant.

Descendre une jambe après l’autre.";Cardio;3x30 secondes;genoux
;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/biceps/6.+Biceps+a%CC%80+genoux+en+appui+sur+le+ballon+%2B+halte%CC%80re.mp4;groupes-musculaires/biceps/6. Biceps à genoux en appui sur le ballon + haltère.mp4;0;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/6.+Biceps+a%CC%80+genoux+en+appui+sur+le+ballon+%2B+halte%CC%80re-thumb.jpg";;;;;;
DV assis sur le ballon + poulie milieu;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/programmes-predefinis/pectoraux/1.1+DV+assis+ballon+%2Bpoulies+milieu.mp4;programmes-predefinis/pectoraux/1.1 DV assis ballon +poulies milieu.mp4;0.8529;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/1.1+DV+assis+ballon+%2Bpoulies+milieu-thumb.jpg";Pectoraux, triceps.;"Assis sur le ballon avec la courbe lombaire neutre.

Dos incliné vers l’avant.

Les coudes fléchis à 90° et les mains sous les épaules.";"Tendre les bras et le rejoindre en fin de mouvement sans bloquer les coudes.

Revenir les coudes fléchis à 90° derrière les épaules.

Tenir les abdominaux.";Développé;3x15 répétitions;épaule
Triceps 1 genou bosu + 1 main banc;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/triceps/16.+Triceps+1+genou+bosu+%2B+main+banc+et+halte%CC%80re.mp4;groupes-musculaires/triceps/16. Triceps 1 genou bosu + main banc et haltère.mp4;0.8219;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/16.+Triceps+1+genou+bosu+%2B+main+banc+et+halte%CC%80re-thumb.jpg";Triceps, épaules.;"Un genou en appui au centre de bosu, l’autre jambe est tendue et décollé du sol.

Un coude fléchit près du corps, l’autre main en appui sur le banc.

Courbe du dos neutre.

Tête dans le prolongement de la colonne vertébrale.";"Tendre le bras sans bouger ni bloquer le coude.

Revenir lentement en fléchissant le coude à 90°.

Tenir les abdominaux.";Triceps;3X15 répétitions;épicondylite
;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/biceps/6.+Biceps+a%CC%80+genoux+en+appui+sur+le+ballon+%2B+halte%CC%80re.mp4;groupes-musculaires/biceps/6. Biceps à genoux en appui sur le ballon + haltère.mp4;0;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/6.+Biceps+a%CC%80+genoux+en+appui+sur+le+ballon+%2B+halte%CC%80re-thumb.jpg";;;;;;
Squat statique contre le mur;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/fessiers-jambes/55.+Squat+statique+contre+le+mur.mp4;groupes-musculaires/fessiers-jambes/55. Squat statique contre le mur.mp4;1;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/55.+Squat+statique+contre+le+mur-thumb.jpg";Fessier, cuisse, ischio, mollet.;"Assis contre le mur, pieds parallèles largeur des épaules.

Les genoux à 90° alignés avec les chevilles.";"Amener les arrières cuisses parallèlement au sol et maintenir la posture.

Tenir les abdominaux.";Squat;3x30 à 60 répétitions;genoux
9.2 - Saut latéral;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/cardio/11.+Saut+late%CC%81ral+Skating.mp4;groupes-musculaires/cardio/11. Saut latéral Skating.mp4;0.6667;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/11.+Saut+late%CC%81ral+Skating-thumb.jpg";fessier, cuisse, ischio, mollet.;Debout, pieds à la largeur des hanches et les bras le long du corps.;"Sauter en appui sur un pied sur le côté tout en fléchissant le genou de l’autre jambe.

Alterner les sauts de chaque côté

Les bras se coordonnes au mouvement ou garder les coudes à la taille.

Tenir les abdominaux.";;3x 30 secondes;genoux
8.1 - Gainage assis sur le ballon + relevé de jambe;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/abdos/80.+Gainage+assis+sur+le+ballon+%2B+releve%CC%81+de+jambe.mp4;groupes-musculaires/abdos/80. Gainage assis sur le ballon + relevé de jambe.mp4;0.9556;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/80.+Gainage+assis+sur+le+ballon+%2B+releve%CC%81+de+jambe-thumb.jpg";Transverse, dos.;"Assis sur le ballon

Allonger la colonne vertébrale.

Courbe lombaire neutre.";"Maintenir la position en contractant un peu les abdominaux.

Lever lentement un pied après l’autre en maintenant l’équilibre.

Inspirer sur le mouvement. Expirer avec la bouche.";;2x 12 répétitions;Aucune
Tirage bras tendus alternés couché sur le ballon + haltère;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/dos/27.+Tirage+bras+tendus+alterne%CC%81+couche%CC%81+sur+le+ballon.mp4;groupes-musculaires/dos/27. Tirage bras tendus alterné couché sur le ballon.mp4;0.9126;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/27.+Tirage+bras+tendus+alterne%CC%81+couche%CC%81+sur+le+ballon-thumb.jpg";Grand dorsal, triceps.;"Positionner la poitrine et le bassin sur le ballon.

Les bras tendus le long du corps.

La tête dans le prolongement de la colonne vertébrale.

Ancrer les pieds dans le sol.";"Effectuer un demi-cercle en maintenant les bras tendus.

Amener les bras à hauteur des oreilles.

Tenir les abdominaux.";Tirage bras tendu;3X12 répétitions;douleur lombaire
Triceps dips + genoux fléchit et pieds ballon;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/triceps/23.+Dips+genoux+fle%CC%81chit+%2B+pieds+ballon.mp4;groupes-musculaires/triceps/23. Dips genoux fléchit + pieds ballon.mp4;0.8533;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/23.+Dips+genoux+fle%CC%81chit+%2B+pieds+ballon-thumb.jpg";Triceps, épaules.;"Les mains sur le banc légèrement plus large que les épaules.

Les coudes fléchis à 90°.

Les genoux fléchis et les pieds sur le ballon.";"Tendre les bras sans bloquer les coudes, en restant près du banc.

Revenir lentement en fléchissant le coude à 90°sans monter les épaules.

Tenir les abdominaux.";Triceps;3X15 répétitions;épicondylite, épaule
4.2 - Oblique debout avec élastique;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/biceps/2+Biceps+debout+%2B+e%CC%81lastique.mp4;groupes-musculaires/biceps/2 Biceps debout + élastique.mp4;0.7143;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/2+Biceps+debout+%2B+e%CC%81lastique-thumb.jpg";Obliques et épaules.;"Debout pieds à la largeur des épaules.

Genoux souples et dos neutre.

Élastique à la main.";"Tourner sur le côté avec les bras tendus en stabilisant le bassin.

Revenir en contractant un peu les abdominaux.

Expirer sur le mouvement.";Jambe;3x 15 répétitions;Aucune
Coiffe des rotateur debout position de fente + haltère;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/dos/58.+Oiseau+position+de+fente.mp4;groupes-musculaires/dos/58. Oiseau position de fente.mp4;0.6053;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/58.+Oiseau+position+de+fente-thumb.jpg";épaules, abdominaux.;"En appui sur la jambe avant, le genou légèrement fléchit. L’autre jambe est en arrière.

Les coudes fléchis près de la taille et alignés avec les épaules.

Les poignets dirigés vers l’intérieur.";"Ouvrir les avant- bras vers l’extérieur en gardant l’espace d’une serviette entre les coudes et le corps.

Revenir lentement en maintenant les coudes près de la taille en position de départ.

Tenir les abdominaux.";Coiffe;3x15 répétitions;aucune
Butterfly assis;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/programmes-predefinis/machine/17.+Pectoraux+butterfly+assis+.mp4;programmes-predefinis/machine/17. Pectoraux butterfly assis .mp4;0.75;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/17.+Pectoraux+butterfly+assis+-thumb.jpg";Pectoraux, triceps.;"Assis avec le dos contre le siège.

La courbe lombaire neutre.

Les bras tendus et les mains sont sous les épaules.";"Amener les mains l’une contre l’autre vers l’avant.

Revenir les coudes souples, légèrement derrière les épaules.

Tenir les abdominaux.";Pectoraux;3x 12 répétitions;épaule
Abduction couché sol avec les deux jambes;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/fessiers-jambes/73.+Abduction+coucher+sur+le+co%CC%82te%CC%81+avec+deux+jambes.mp4;groupes-musculaires/fessiers-jambes/73. Abduction coucher sur le côté avec deux jambes.mp4;0.8276;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/73.+Abduction+coucher+sur+le+co%CC%82te%CC%81+avec+deux+jambes-thumb.jpg";Moyen fessier.;"Couché sur le côté. La tête repose sur un bras et l’autre main est en maintien devant le corps.

Ouvrir la cage thoracique et laisser un espace au niveau de votre taille.

Les pieds sont joints.

Abdominaux contractés.";"Soulever les deux jambes en décollant le genou et le milieu de la cuisse du sol.

Revenir sans poser les pieds au sol et repartir.

Expirer lors de l’abduction.";Abduction;3x12 répétitions;aucune
;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/biceps/6.+Biceps+a%CC%80+genoux+en+appui+sur+le+ballon+%2B+halte%CC%80re.mp4;groupes-musculaires/biceps/6. Biceps à genoux en appui sur le ballon + haltère.mp4;0;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/6.+Biceps+a%CC%80+genoux+en+appui+sur+le+ballon+%2B+halte%CC%80re-thumb.jpg";;;;;;
Biceps à genoux sur le ballon;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/abdos/82.+Gainage+a%CC%80+genoux+sur+le+ballon+F.mp4;groupes-musculaires/abdos/82. Gainage à genoux sur le ballon F.mp4;0.8197;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/82.+Gainage+a%CC%80+genoux+sur+le+ballon+F-thumb.jpg";Biceps, épaules, abdominaux.;"Les genoux en appui sur l’extérieur du ballon.

Les bras légèrement tendus devant le corps et les coudes souples.

La courbe du dos neutre.";"Fléchir les coudes et amener les haltères près des bras.

Puis tendre les bras, sans bloquer le coude, pour revenir en position de départ.

Tenir les abdominaux.";Biceps;3x 12 répétitions;épicondylite (coude)
2.6 - Rowing planche + haltère;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/dos/39.+Rowing+planche+%2B+halte%CC%80re.mp4;groupes-musculaires/dos/39. Rowing planche + haltère.mp4;0.9167;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/39.+Rowing+planche+%2B+halte%CC%80re-thumb.jpg";Grand dorsal, biceps.;"En appui sur les pieds et sur les haltères.

Courbe du dos neutre.

Tête dans le prolongement de la colonne vertébrale.";"Tirer le coude vers le haut en maintenant les deux hanches parallèlement au sol.

L’haltère vient vers l’épaule.

Revenir lentement sans bloquer les coudes.

Tenir les abdominaux.";;3x 12 répétitions;Problème cardio vasculaire, épaule
2.7 - Triceps à plat ventre sur le ballon + haltère;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/triceps/13.+Triceps+a%CC%80+plat+ventre+ballon+%2B+halte%CC%80re.mp4;groupes-musculaires/triceps/13. Triceps à plat ventre ballon + haltère.mp4;0.8675;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/13.+Triceps+a%CC%80+plat+ventre+ballon+%2B+halte%CC%80re-thumb.jpg";Triceps, épaules, abdominaux.;"La poitrine et le bassin sur le ballon.

La tête dans le prolongement de la colonne vertébrale.

Les coudes fléchissent près de la taille.

Courbe lombaire neutre.";"Tendre les deux bras en maintenant les coudes à la taille.

Revenir en fléchissant les coudes près de la taille.

Tenir les abdominaux.";;3x 12 répétitions;Aucune
Gainage Jacknif genoux sur le ballon (niveau 1).;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/abdos/65.+Gainage+Jack+nife+genoux+sur+le+ballon+niveau+1+H.mp4;groupes-musculaires/abdos/65. Gainage Jack nife genoux sur le ballon niveau 1 H.mp4;0.9278;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/65.+Gainage+Jack+nife+genoux+sur+le+ballon+niveau+1+H-thumb.jpg";Transverse, épaule, cuisse.;"Main et épaule alignés en appui au sol.

Les genoux et le milieu de la cuisse en appui sur le ballon.

Tête dans le prolongement de la colonne.";"Lever un peu le fessier.

Amener les genoux vers la poitrine.

Revenir en position de départ sans creuser le dos.

Expirer avec la bouche lors du mouvement.";Gainage;2x 12 répétitions;poignet
Traction horizontale TRX jambes tendues niveau intermédiaire et avancé;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/dos/52.+Traction+horizontale+TRX+jambes+tendues+niveau+avanc%CC%A7e%CC%81.mp4;groupes-musculaires/dos/52. Traction horizontale TRX jambes tendues niveau avançé.mp4;0.8618;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/52.+Traction+horizontale+TRX+jambes+tendues+niveau+avanc%CC%A7e%CC%81-thumb.jpg";Grand dorsal, biceps.;"Jambes tendues, en appui sur les pieds.

Prise des sangles largeur des épaules et les bras tendus.

Le corps est parallèle au sol.

Courbe lombaire neutre.";"Soulever son poids de corps en fléchissant les coudes et amener les mains vers l’extérieur de la poitrine.

Maintenir la stabilité du bassin.

Revenir lentement sans bloquer les coudes.

Tenir les abdominaux.";Traction;3X15 répétitions;épaule
10.2 - Squat guidé à la machine Smith;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/programmes-predefinis/machine/6.+Fessier+Jambe+squat+guide%CC%81+a%CC%80+la+machine+Smith.mp4;programmes-predefinis/machine/6. Fessier Jambe squat guidé à la machine Smith.mp4;0.8205;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/6.+Fessier+Jambe+squat+guide%CC%81+a%CC%80+la+machine+Smith-thumb.jpg";fessier, cuisse, ischio, mollet.;"Debout, pieds parallèles vers l’avant et largeur des épaules

Placer la barre sur le haut du dos et non pas sur les cervicales.";"Descendre en poussant le fessier légèrement vers l’arrière et fléchir les genoux.

Les genoux peuvent avancer jusqu’à la pointe des pieds.

Amener les arrières cuisses parallèlement au sol.

Remonter sans bloquer les genoux.

Inspirer sur la descente et tenir les abdominaux.";;3x 12 répétitions;Aucune
1.6 - Reeverse genoux fléchi;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/abdos/6.+reeverse+genoux+fle%CC%81chit+F.mp4;groupes-musculaires/abdos/6. reeverse genoux fléchit F.mp4;0.8627;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/6.+reeverse+genoux+fle%CC%81chit+F-thumb.jpg";Droit de l’abdomen partie inférieur;"Couché sur le dos.

Courbe lombaire neutre.

Main le long du corps.

Genoux à 90°";"Décoller le fessier, et ramener les genoux vers la poitrine.

Expirez en faisant le mouvement.

Revenir en ramenant les genoux à 90°.";Abdominaux;1x 15 à 20 répétitions;Lombalgie
Fente avec ballon au mur + haltère;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/fessiers-jambes/1.+Fente+avec+ballon+au+mur+%2B+halte%CC%80re++F.mp4;groupes-musculaires/fessiers-jambes/1. Fente avec ballon au mur + haltère  F.mp4;0.9697;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/1.+Fente+avec+ballon+au+mur+%2B+halte%CC%80re++F-thumb.jpg";Fessier, cuisse, ischio, mollet.;"Ballon contre le mur.

Positionner le ballon entre le haut du fessier et du milieu du dos

Aligner le genou de la jambe avant sous la cheville.

La jambe arrière est relâchée.";"Descendre en poussant le fessier dans le ballon et en fléchissant le genou.

Amener l’arrière cuisse parallèlement au sol.

Remonter sans bloquer le genou et en maintenant l’axe genou-cheville.

Inspirer sur la descente et tenir les abdominaux.";Fente;3x15 répétitions;genoux
